,name,date,desc,earliestStartTime,logoImg,shortName,timeZone,units,url,shorturl,postponed,cancelled,finishers,allowSimulations,loc_desc,loc_coords,loc_country_iso
1030,IRM-VENICE703-2024,2024-05-05,IRONMAN 70.3 Venice-Jesolo,1714887000,/_imgss/events/IRM-VENICE703-2024/1713461366_downlo-2-3553.png,IM 70.3 Venice-Jesolo,Europe/Rome,metric,https://track.rtrt.me/e/IRM-VENICE703-2024,4588,0,,2488,,"Jesolo VE, Italy","['45.53311', '12.64475']",IT
1031,IRM-AUSTRALIA703-2024,2024-05-05,IRONMAN 70.3 Port Macquarie,1714853940,/_imgss/events/IRM-AUSTRALIA703-2024/1713459821_downlo-2-9354.png,IM Port Macquarie,Australia/Sydney,metric,https://track.rtrt.me/e/IRM-AUSTRALIA703-2024,4587,0,,1244,,"Port Macquarie NSW, Australia","['-31.42988', '152.90812']",AU
1032,IRM-GULFCOAST703-2024,2024-05-11,IRONMAN 70.3 Gulf Coast,1715425200,/_imgss/events/IRM-GULFCOAST703-2024/1714064904_downlo-4-233.png,IM 70.3 Gulf Coast,America/Chicago,standard,https://track.rtrt.me/e/IRM-GULFCOAST703-2024,4593,0,,1571,,"Panama City Beach FL, United States","['30.19165', '-85.83249']",US
1033,IRM-MALLORCA703-2024,2024-05-11,Zafiro IRONMAN 70.3 Alcúdia-Mallorca,1715405700,/_imgss/events/IRM-MALLORCA703-2024/1714063979_downlo-3-2962.png,IM 70.3 Mallorca,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-MALLORCA703-2024,4592,0,,3011,,"Alcúdia, Spain","['39.85172', '3.12366']",ES
1034,IRM-VIETNAM703-2024,2024-05-12,VinFast IRONMAN 70.3 Vietnam,1715468400,/_imgss/events/IRM-VIETNAM703-2024/1714451276_downlo-1-162.png,IM 70.3 Vietnam,Asia/Ho_Chi_Minh,metric,https://track.rtrt.me/e/IRM-VIETNAM703-2024,4594,0,,1234,,"Đà Nẵng, Vietnam","['16.057161', '108.172104']",VN
1035,IRM-DESARU5150-2024,2024-05-18,IRONMAN 5i50 Triathlon Series Desaru Coast,1715987100,/_imgss/events/IRM-DESARU5150-2023/1683944821_microsoftteams-image-215.png,5i50 Desaru  Coast,Asia/Kuala_Lumpur,metric,https://track.rtrt.me/e/IRM-DESARU5150-2024,4596,0,,221,,"Desaru Coast, Malaysia","['1.553823', '104.231382']",
1036,IRM-LANZAROTE-2024,2024-05-18,Club La Santa IRONMAN Lanzarote,1716012000,/_imgss/events/IRM-LANZAROTE-2024/1714503118_downlo-33-7111.png,IM Lanzarote,Atlantic/Canary,metric,https://track.rtrt.me/e/IRM-LANZAROTE-2024,4595,0,,900,,"Puerto del Carmen TF, Spain","['28.920444', '-13.650684']",ES
1037,IRM-DESARUCOAST702-2024,2024-05-19,IRONMAN 70.3 Desaru Coast,1716073500,/_imgss/events/IRM-DESARUCOAST702-2024/1714589465_downlo-1-6603.png,IM 70.3 Desaru Coast,Asia/Kuala_Lumpur,metric,https://track.rtrt.me/e/IRM-DESARUCOAST702-2024,4597,0,,549,,"Desaru Coast, Malaysia","['3.153145', '101.624123']",PH
1038,IRM-AIX-EN-PROVENCE703-2024,2024-05-19,IRONMAN 70.3 Aix-en-Provence,1716094800,/_imgss/events/IRM-AIX-EN-PROVENCE703-2024/1714589826_downlo-2-3921.png,IM 70.3 Aix-en-Provence,Europe/Paris,metric,https://track.rtrt.me/e/IRM-AIX-EN-PROVENCE703-2024,4598,0,,2269,,"Aix-en-Provence 13, France","['43.52778', '5.44556']",FR
1039,IRM-MORROBAY703-2024,2024-05-19,IRONMAN 70.3 Morro Bay,1716121800,/_imgss/events/IRM-MORROBAY703-2024/1714590291_downlo-4-377.png,IM 70.3 Morro Bay,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-MORROBAY703-2024,4600,0,,1128,,"Morro Bay CA, United States","['35.365808', '-120.849901']",US
1040,IRM-CHATTANOOGA703-2024,2024-05-19,IRONMAN 70.3 Chattanooga,1716115500,/_imgss/events/IRM-CHATTANOOGA703-2024/1714583620_downlo-1-7968.png,IM 70.3 Chattanooga,America/New_York,standard,https://track.rtrt.me/e/IRM-CHATTANOOGA703-2024,4599,0,,3304,,"Chattanooga TN, United States","['35.04672', '-85.30947']",US
1041,IRM-BRAZIL-2024,2024-05-19,IRONMAN Brazil,1716111900,/_imgss/events/IRM-BRAZIL-2024/1714519587_downlo-4-4835.png,IM Brazil,America/Sao_Paulo,metric,https://track.rtrt.me/e/IRM-BRAZIL-2024,4601,0,,1256,,"Florianópolis SC, Brazil","['-27.5973', '-48.54961']",BR
1042,IRM-VICTORIA703-2024,2024-05-26,IRONMAN 70.3 Victoria,1716728400,/_imgss/events/IRM-VICTORIA703-2024/1714593420_downlo-2-9824.png,IM 70.3 Victoria,America/Vancouver,metric,https://track.rtrt.me/e/IRM-VICTORIA703-2024,4603,0,,1432,,"Victoria BC, Canada","['48.42855', '-123.36445']",CA
1043,IRM-KRAICHGAU703-2024,2024-05-26,IRONMAN 70.3 Kraichgau | 5i50 Triathlon Kraichgau,1716703200,/_imgss/events/IRM-KRAICHGAU703-2023/1679956354_2023-1647492714-new-kraichgau-7137-668-5537.png,IM 70.3 & 5i50 Kraichgau,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-KRAICHGAU703-2024,4602,0,,2786,,"Bad Schönborn BW, Germany","['49.210803', '8.654878']",DE
1044,IRM-HAWAII703-2024,2024-06-01,IRONMAN 70.3 Hawai`i,1717258800,/_imgss/events/IRM-HAWAII703-2024/1716387562_downlo-2-605.png,IM 70.3 Hawai`i ,Pacific/Honolulu,standard,https://track.rtrt.me/e/IRM-HAWAII703-2024,4604,0,,1020,,"Kailua Kona HI, United States","['19.6406', '-155.9956']",
1045,IRM-HAMBURG-2024,2024-06-02,IRONMAN European Championship Hamburg,1717301700,/_imgss/events/IRM-HAMBURG-2023/1681261342_ironman-hamburg-european-champio-4409.png,IM Hamburg,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-HAMBURG-2024,4607,0,,2349,,"Hamburg, Germany","['53.5521', '10.01093']",DE
1046,IRM-SWITZERLAND703-2024,2024-06-02,IRONMAN 70.3 Switzerland,1717307700,/_imgss/events/IRM-SWITZERLAND703-2023/1681263541_im-703-rapperswil-jona-logo-pos-5219.png,IM 70.3 Switzerland,Europe/Zurich,metric,https://track.rtrt.me/e/IRM-SWITZERLAND703-2024,4606,0,,2186,,"Rapperswil-Jona SG, Switzerland","['47.22536', '8.81723']",CH
1047,IRM-DURBAN703-2024,2024-06-02,ISUZU IRONMAN 70.3 Durban,1717303500,/_imgss/events/IRM-DURBAN703-2023/1681261011_im21-ironman-703-durban-2022-is-1498.png,IM 70.3 Durban,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-DURBAN703-2024,4605,0,,1108,,"Durban, South Africa","['-29.85567', '31.03526']",ZA
1048,IRM-BOULDER703-2024,2024-06-08,IRONMAN 70.3 Boulder,1717851900,/_imgss/events/IRM-BOULDER703-2024/1714594083_downlo-3-3298.png,IM 70.3 Boulder,America/Denver,standard,https://track.rtrt.me/e/IRM-BOULDER703-2024,4608,0,,1825,,"Boulder CO, United States","['40.01574', '-105.27924']",US
1049,IRM-MASSACHUSETTS703-2024,2024-06-09,IRONMAN 70.3 Western Massachusetts,1717928400,/_imgss/events/IRM-MASSACHUSETTS703-2023/1681264737_im23-703massachusetts-logo-large-8770.png,IM 70.3 Massachusetts,America/New_York,standard,https://track.rtrt.me/e/IRM-MASSACHUSETTS703-2024,4613,0,,1236,,"Springfield MA, United States","['42.101876', '-72.588673']",US
1050,IRM-EAGLEMAN703-2024,2024-06-09,IRONMAN 70.3 Eagleman,1717927200,/_imgss/events/IRM-EAGLEMAN703-2023/1681264233_im21-703eagleman-logo-03-908.png,IM 70.3 Eagleman,America/New_York,standard,https://track.rtrt.me/e/IRM-EAGLEMAN703-2024,4611,0,,1871,,"Cambridge MD, United States","['38.56312', '-76.07806']",US
1051,IRM-WARSAW703-5150-2024,2024-06-09,IRONMAN 70.3 Warsaw | 5i50 Triathlon Warsaw,1717909200,/_imgss/events/IRM-WARSAW703-5150-2024/1708225060_warsaw-double-heer-4795.png,IM 70.3 & 5i50 Warsaw,Europe/Warsaw,metric,https://track.rtrt.me/e/IRM-WARSAW703-5150-2024,4610,0,,1861,,"Warsaw MZ, Poland","['52.21667', '21.03333']",
1052,IRM-PHILIPPINES-2024,2024-06-09,Century Tuna IRONMAN Philippines | IRONMAN 70.3 Subic Bay Philippines,1717883400,/_imgss/events/IRM-PHILIPPINES-2023/1681263263_double-heer-logo-146.png,IM Philippines,Asia/Manila,metric,https://track.rtrt.me/e/IRM-PHILIPPINES-2024,4609,0,,773,,"Morong, Philippines","['14.789322', '120.263155']",PH
1053,IRM-DESMOINES703-2024,2024-06-09,IRONMAN 70.3 Des Moines,1717932600,/_imgss/events/IRM-DESMOINES703-2024/1708231192_im24-703desmoines-logo-large-3145.png,IM 70.3 Des Moines,America/Chicago,standard,https://track.rtrt.me/e/IRM-DESMOINES703-2024,4612,0,,1356,,"Des Moines IA, United States of America","['41.5911', '-93.6037']",
1054,IRM-GOSEONG703-2024,2024-06-16,IRONMAN 70.3 Goseong,1718485200,/_imgss/events/IRM-GOSEONG703-2024/1717452825_downlo-11-8019.png,IM 70.3 Goseong,Asia/Seoul,metric,https://track.rtrt.me/e/IRM-GOSEONG703-2024,4614,0,,1109,,"Goseong-gun, Gyeongsangnam-do, South Korea","['34.97278', '128.32361']",KR
1055,IRM-AUSTRIA-2024,2024-06-16,"IRONMAN Kärnten-Klagenfurt, Austria",1718512200,/_imgss/events/IRM-AUSTRIA-2024/1708232451_im23-austria-anniv-logo-165.png,IM Austria,Europe/Vienna,metric,https://track.rtrt.me/e/IRM-AUSTRIA-2024,4618,0,,2645,,"Klagenfurt am Wörthersee, Austria","['46.62054', '14.31047']",
1056,IRM-CAIRNS-2024,2024-06-16,Cairns Airport IRONMAN Cairns,1718483700,/_imgss/events/IRM-CAIRNS-2024/1717606138_downlo-2-7516.png,IM Cairns,Australia/Brisbane,metric,https://track.rtrt.me/e/IRM-CAIRNS-2024,4617,0,,885,,"Cairns QLD, Australia","['-16.91955', '145.77369']",AU
1057,IRM-CAIRNS703-2024,2024-06-16,IRONMAN 70.3 Cairns,1718483700,/_imgss/events/IRM-CAIRNS703-2024/1717457004_downlo-12-6634.png,IM 70.3 Cairns,Australia/Brisbane,metric,https://track.rtrt.me/e/IRM-CAIRNS703-2024,4616,0,,1262,,"Cairns QLD, Australia","['-16.91955', '145.77369']",AU
1058,IRM-FRANCE-2024,2024-06-16,Qatar Airways IRONMAN France | IRONMAN 70.3 Nice,1718511900,/_imgss/events/IRM-FRANCE-2024/1708231647_nice-double-heer-762.png,IM & IM 70.3 France,Europe/Paris,metric,https://track.rtrt.me/e/IRM-FRANCE-2024,4615,0,,3921,,"Nice, France","['43.70154', '7.27824']",FR
1059,IRM-MONT-TREMBLANT5150-2024,2024-06-22,IRONMAN 5150 Mont-Tremblant,1719056100,/_imgss/events/IRM-MONT-TREMBLANT5150-2023/1681267102_5i50-monttremblant-fullcolor1200-8833.png,IM5150 Mont-Tremblant,America/Montreal,metric,https://track.rtrt.me/e/IRM-MONT-TREMBLANT5150-2024,4619,0,,1226,,"Mont-Tremblant QC, Canada","['46.11834', '-74.60169']",CA
1060,IRM-RIODEJANEIRO703-2024,2024-06-23,IRONMAN 70.3 Rio de Janeiro,1719135000,/_imgss/events/IRM-RIODEJANEIRO703-2024/1718395475_downlo-7-1376.png,IM 70.3 Rio,America/Sao_Paulo,metric,https://track.rtrt.me/e/IRM-RIODEJANEIRO703-2024,4623,0,,1390,,"Rio De Janeiro, Brazil","['-22.97673', '-43.19508']",BR
1061,IRM-ELSINORE703-2024,2024-06-23,IRONMAN 70.3 Elsinore,1719120600,/_imgss/events/IRM-ELSINORE703-2024/1717606828_downlo-3-5194.png,IM 70.3 Elsinore,Europe/Copenhagen,metric,https://track.rtrt.me/e/IRM-ELSINORE703-2024,4620,0,,1862,,"Helsingør, Denmark","['56.03344', '12.6135']",DK
1062,IRM-COEURDALENE703-2024,2024-06-23,IRONMAN 70.3 Coeur d'Alene,1719147600,/_imgss/events/IRM-COEURDALENE703-2024/1718392577_downlo-2-2547.png,IM 70.3 Coeur d'Alene,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-COEURDALENE703-2024,4624,0,,1620,,Coeur D,"['47.67168', '-116.77585']",US
1063,IRM-MONT-TREMBLANT703-2024,2024-06-23,IRONMAN 70.3 Mont-Tremblant,1719139800,/_imgss/events/IRM-MONT-TREMBLANT703-2023/1681267744_im23-703monttremblant-primarylog-9170.png,IM 70.3 Mont-Tremblant,America/Montreal,metric,https://track.rtrt.me/e/IRM-MONT-TREMBLANT703-2024,4622,0,,2558,,"Mont-Tremblant QC, Canada","['46.11834', '-74.60169']",CA
1064,IRM-WESTRIESLAND703-2024,2024-06-23,IRONMAN 70.3 Westfriesland | 5i50 Triathlon Westfriesland,1719118800,/_imgss/events/IRM-WESTRIESLAND703-2023/1681268876_double-heer-2135.png,5150 & 70.3 Westfriesland,Europe/Amsterdam,metric,https://track.rtrt.me/e/IRM-WESTRIESLAND703-2024,4621,0,,2349,,"Hoorn NH, Netherlands","['52.6425', '5.05944']",DK
1065,IRM-LESSABLESDOLONNE703-2024,2024-06-29,IRONMAN 70.3 Les Sables d’Olonne-Vendée,1719637200,/_imgss/events/IRM-LESSABLESDOLONNE703-2023/1685456623_im21-ironman-703-les-sables-202-2557.png,IM 70.3 Les Sables,Europe/Paris,metric,https://track.rtrt.me/e/IRM-LESSABLESDOLONNE703-2024,4626,0,,2683,,Les Sables-d,"['46.49639', '-1.78472']",FR
1066,IRM-FINLAND703-2024,2024-06-29,IRONMAN 70.3 Lahti,1719663300,/_imgss/events/IRM-FINLAND703-2023/1685455433_im21-703-lahti-logo-pos-6148.png,IM 70.3 Lahti,Europe/Helsinki,metric,https://track.rtrt.me/e/IRM-FINLAND703-2024,4625,0,,710,,"Lahti, Finland","['60.97708', '25.65695']",FI
1067,IRM-BOLTON703-2024,2024-06-30,IRONMAN 70.3 Bolton,1719723600,/_imgss/events/IRM-BOLTON703-2024/1708234597_im23-703-ukbolton-logo-pos-841.png,IM 70.3 Bolton,Europe/London,metric,https://track.rtrt.me/e/IRM-BOLTON703-2024,4629,0,,1563,,"Bolton, United Kingdom","['53.57845', '-2.42667']",GB
1068,IRM-PENNSYLVANIA703-2024,2024-06-30,IRONMAN 70.3 Pennsylvania,1719743400,/_imgss/events/IRM-PENNSYLVANIA703-2023/1685458529_im-703pennsylvania-logo-full-lar-3261.png,IM 70.3 Pennsylvania,America/New_York,standard,https://track.rtrt.me/e/IRM-PENNSYLVANIA703-2024,4628,0,,1145,,"State College PA, United States","['40.79445', '-77.861639']",US
1069,IRM-LUXEMBOURG703-2024,2024-06-30,IRONMAN 70.3 Luxembourg Remich-Région Moselle,1719729900,/_imgss/events/IRM-LUXEMBOURG703-2024/1708234331_im23-703-luembourg-logo-pos-1-4612.png,IM 70.3 Luxembourg,Europe/Luxembourg,metric,https://track.rtrt.me/e/IRM-LUXEMBOURG703-2024,4627,0,,2349,,"Luxembourg, Luxembourg","['49.60966', '6.13009']",LU
1070,IRM-MUSKOKA703-2024,2024-07-07,IRONMAN 70.3 Muskoka,1720350000,/_imgss/events/IRM-MUSKOKA703-2024/1719504531_downlo-3-4612.png,IM 70.3 Muskoka,America/Toronto,metric,https://track.rtrt.me/e/IRM-MUSKOKA703-2024,4812,0,,1314,,"Muskoka Lakes ON, Canada","['45.1206', '-79.5803']",CA
1071,IRM-JONKOPING703-2024,2024-07-07,IRONMAN 70.3 Jönköping,1720335600,/_imgss/events/IRM-JONKOPING703-2023/1685459801_im22-703-jonkoping-logo-pos-7153.png,IM 70.3 Jönköping,Europe/Stockholm,metric,https://track.rtrt.me/e/IRM-JONKOPING703-2024,4811,0,,1527,,"Jonkoping, Sweden","['57.77976', '14.17648']",SE
1072,IRM-SWITZERLAND-2024,2024-07-07,IRONMAN Switzerland Thun,1720326300,/_imgss/events/IRM-SWITZERLAND-2023/1685460457_im-ironman-switzerland-thun-logo-2734.png,IM Switzerland,Europe/Zurich,metric,https://track.rtrt.me/e/IRM-SWITZERLAND-2024,4748,0,,1311,,"Thun BE, Switzerland","['46.745568', '7.613586']",CH
1073,IRM-ECUADOR703-2024,2024-07-07,IRONMAN 70.3 Ecuador,1720351800,/_imgss/events/IRM-ECUADOR703-2024/1719511505_downlo-17-9399.png,IM 70.3 Ecuador,America/Guayaquil,metric,https://track.rtrt.me/e/IRM-ECUADOR703-2024,4813,0,,926,,"Manta, Ecuador","['-0.98109', '-80.6967']",EC
1074,IRM-INDIANA703-2024,2024-07-13,IRONMAN 70.3 Muncie,1720868400,/_imgss/events/IRM-INDIANA703-2024/1719519930_downlo-27-7774.png,IM 70.3 Muncie,America/Indiana/Indianapolis,standard,https://track.rtrt.me/e/IRM-INDIANA703-2024,4814,0,,835,,"Muncie IN, United States","['40.26547', '-85.3681']",US
1075,IRM-VITORIAGASTEIZ-2024,2024-07-14,IRONMAN Vitoria-Gasteiz,1720936800,/_imgss/events/IRM-VITORIAGASTEIZ-2023/1685460905_im21-ironman-vitoria-rebrand-log-3059.png,IM Vitoria-Gasteiz,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-VITORIAGASTEIZ-2024,4699,0,,1406,,"Vitoria-Gasteiz VI, Spain","['42.84667', '-2.67306']",ES
1076,IRM-SWANSEA703-2024,2024-07-14,IRONMAN 70.3 Swansea,1720936800,/_imgss/events/IRM-SWANSEA703-2023/1685461056_211029-im-703-swansea-logo-pos-l-4666.png,IM 70.3 Swansea,Europe/London,metric,https://track.rtrt.me/e/IRM-SWANSEA703-2024,4817,0,,1760,,"Swansea WLS, United Kingdom","['51.619596', '-3.945925']",
1077,IRM-BOHOL5150-2024,2024-07-14,IRONMAN 5i50 Triathlon Series Bohol,1720909800,/_imgss/events/IRM-BOHOL5150-2024/1719943595_downlo-3-563.png,5i50 Bohol,Asia/Manila,metric,https://track.rtrt.me/e/IRM-BOHOL5150-2024,4816,0,,652,,"Panglao BOH, Philippines","['9.58333', '123.75']",
1078,IRM-MUSSELMAN703-2024,2024-07-14,IRONMAN 70.3 Musselman,1720953000,/_imgss/events/IRM-MUSSELMAN703-2024/1719943200_downlo-2-4185.png,IM 70.3 Musselman,America/New_York,standard,https://track.rtrt.me/e/IRM-MUSSELMAN703-2024,4815,0,,1422,,"Geneva NY, United States of America","['42.869', '-76.9777']",US
1079,IRM-LAKEPLACID-2024,2024-07-21,VinFast IRONMAN Lake Placid,1721557500,/_imgss/events/IRM-LAKEPLACID-2024/1720026987_downlo-7-2459.png,IM Lake Placid,America/New_York,standard,https://track.rtrt.me/e/IRM-LAKEPLACID-2024,4700,0,,2160,,"Lake Placid NY, United States","['44.28209', '-73.98274']",US
1080,IRM-OREGON703-2024,2024-07-21,IRONMAN 70.3 Oregon,1721566800,/_imgss/events/IRM-OREGON703-2024/1715897741_microsoftteams-image-22-large-cropped-9500.png,IM 70.3 Oregon,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-OREGON703-2024,4819,0,,2288,,"Salem OR, United States","['44.9392', '-123.0331']",US
1081,IRM-OHIO703-2024,2024-07-21,IRONMAN 70.3 Ohio,1721557800,/_imgss/events/IRM-OHIO703-2024/1720026161_downlo-4-2360.png,IM 70.3 Ohio,America/New_York,standard,https://track.rtrt.me/e/IRM-OHIO703-2024,4818,0,,1384,,"Sandusky OH, United States","['41.4561', '-82.711581']",US
1082,IRM-CALGARY703-2024,2024-07-28,IRONMAN 70.3 Calgary,1722171600,/_imgss/events/IRM-CALGARY703-2023/1685461703_imyyc-logo-2022-large-2382.png,IM 70.3 Calgary,America/Edmonton,metric,https://track.rtrt.me/e/IRM-CALGARY703-2024,4820,0,,732,,"Calgary, Canada","['51.04523', '-114.06315']",CA
1083,IRM-MAINE703-2024,2024-07-28,IRONMAN 70.3 Maine,1722162000,/_imgss/events/IRM-MAINE703-2024/1715897986_im22-703maine-logo-large-7132.png,IM 70.3 Maine,America/New_York,standard,https://track.rtrt.me/e/IRM-MAINE703-2024,4821,0,,1919,,"Augusta ME, United States","['44.310545', '-69.779276']",US
1084,IRM-GDYNIA4184-2024,2024-08-03,4:18:4 Triathlon Gdynia,1722675600,/_imgss/events/IRM-GDYNIA4184-2024/1722414513_projekt-bez-nazwy-45-1144.png,4:18:4 Gdynia,Europe/Warsaw,metric,https://track.rtrt.me/e/IRM-GDYNIA4184-2024,50499,0,,271,,"Gdynia, Poland","['54.5198', '18.53649']",PL
1085,IRM-RWANDA703-2024,2024-08-04,IRONMAN 70.3 Rwanda,1722751200,/_imgss/events/IRM-RWANDA703-2023/1687896807_im21-ironman-703-rwanda-2022-po-9447.png,IM 70.3 Rwanda,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-RWANDA703-2024,4860,0,,105,,"Rwanda, Africa","['-29.85567', '31.03526']",ZA
1086,IRM-GDYNIA703-2024,2024-08-04,Enea IRONMAN 70.3 Gdynia | 5i50 Triathlon Gdynia,1722751200,/_imgss/events/IRM-GDYNIA703-2024/1715898863_gdynia-ironman703-9214.png,IM 70.3 & 5i50 Gdynia,Europe/Warsaw,metric,https://track.rtrt.me/e/IRM-GDYNIA703-2024,4822,0,,982,,"Gdynia, Poland","['54.5198', '18.53649']",PL
1087,IRM-DAVAO703-2024,2024-08-11,IRONMAN 70.3 Davao,1723327800,/_imgss/events/IRM-DAVAO703-2024/1720574020_downlo-7-2401.png,IM 70.3 Davao,Asia/Manila,metric,https://track.rtrt.me/e/IRM-DAVAO703-2024,davao,0,,613,,"Davao City, Philippines","['7.06574', '125.61078']",PH
1088,IRM-KALMAR-2024,2024-08-17,IRONMAN Kalmar,1723870500,/_imgss/events/IRM-KALMAR-2024/1713119896_im23-ironman-kalmar-logo-pos-4-6504.png,IM Kalmar,Europe/Stockholm,metric,https://track.rtrt.me/e/IRM-KALMAR-2024,4749,0,,1871,,"Kalmar, Sweden","['56.66956', '16.30022']",SE
1089,IRM-COPENHAGEN-2024,2024-08-18,IRONMAN Copenhagen,1723957200,/_imgss/events/IRM-COPENHAGEN-2024/1713120003_ironman-copenhagen-logo-2022-pos-5927.png,IM Copenhagen,Europe/Copenhagen,metric,https://track.rtrt.me/e/IRM-COPENHAGEN-2024,47503,0,,2431,,"Copenhagen, Denmark","['55.67633', '12.56936']",DK
1090,IRM-FRANKFURT-2024,2024-08-18,Mainova IRONMAN European Championship Frankfurt,1723955100,/_imgss/events/IRM-FRANKFURT-2023/1681830061_im21-ironman-frankfurt-rebrand-l-9317.png,IM Frankfurt,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-FRANKFURT-2024,4701,0,,2227,,"Frankfurt am Main, Germany","['50.11208', '8.68342']",DE
1091,IRM-HRADEC-KRALOVE703-5150-2024,2024-08-18,IRONMAN 70.3 Hradec Králové | 5i50 Triathlon Hradec Králové,1723960500,/_imgss/events/IRM-HRADEC-KRALOVE703-5150-2024/1715906607_double-heer-logo-1213.png,IM703&5i50 Hradec Králové,Europe/Prague,metric,https://track.rtrt.me/e/IRM-HRADEC-KRALOVE703-5150-2024,4825,0,,1460,,"Hradec Králové 52, Czech Republic","['50.210081', '15.831678']",CZ
1092,IRM-LOUISVILLE703-2024,2024-08-18,IRONMAN 70.3 Louisville,1723978800,/_imgss/events/IRM-LOUISVILLE703-2024/1715905105_im24-703louisville-full-copy-l-5741.png,IM 70.3 Louisville ,America/New_York,standard,https://track.rtrt.me/e/IRM-LOUISVILLE703-2024,4824,0,,2095,,"Louisville KY, United States","['38.1378', '-85.68635']",US
1093,IRM-TALLINN-2024,2024-08-24,IRONMAN Tallinn,1724469900,/_imgss/events/IRM-TALLINN-2023/1687896642_im22-ironman-tallinn-pos-large-9431.png,IM Tallinn,Europe/Tallinn,metric,https://track.rtrt.me/e/IRM-TALLINN-2024,4827,0,,716,,"Tallinn, Estonia","['59.43482', '24.74427']",EE
1094,IRM-CANADA-2024,2024-08-25,IRONMAN Canada-Penticton | IRONMAN 70.3 Canada-Penticton,1724596200,/_imgss/events/IRM-CANADA-2024/1715908360_double-heer-4968.png,IM & IM70.3 Canada,America/Vancouver,metric,https://track.rtrt.me/e/IRM-CANADA-2024,4829,0,,1457,,"Penticton BC, Canada","['49.494891', '-119.594421']",CA
1095,IRM-FORTALEZA703-2024,2024-08-25,IRONMAN 70.3 Fortaleza,1724574600,/_imgss/events/IRM-FORTALEZA703-2024/1715908103_logo-im703for-pos-large-8007.png,IM 70.3 Fortaleza,America/Fortaleza,metric,https://track.rtrt.me/e/IRM-FORTALEZA703-2024,4828,0,,768,,"Fortaleza CE, Brazil","['-3.7305', '-38.5218']",BR
1096,IRM-TALLINN703-2024,2024-08-25,IRONMAN 70.3 European Championship Tallinn,1724569200,/_imgss/events/IRM-TALLINN703-2023/1688423703_im22-ironman-703-tallinn-pos-2179.png, IM 70.3 Tallinn,Europe/Tallinn,metric,https://track.rtrt.me/e/IRM-TALLINN703-2024,4702,0,,1315,,"Tallinn, Estonia","['59.43482', '24.74427']",EE
1097,IRM-KAPRUN703-2024,2024-09-01,IRONMAN 70.3 Zell am See-Kaprun,1725181200,/_imgss/events/IRM-KAPRUN703-2023/1692808766_im22-703-zell-am-see-logo-pos-l-7125.png,IM 70.3 Zell am See,Europe/Vienna,metric,https://track.rtrt.me/e/IRM-KAPRUN703-2024,4703,0,,2276,,"Zell am See-Kaprun, Sbg, Austria","['47.2725', '12.75944']",AT
1098,IRM-VICHY703-2024,2024-09-01,IRONMAN 70.3 Vichy,1725166800,/_imgss/events/IRM-VICHY703-2024/1715967094_im-703-vichy-logo-pos-3543.png,IM70.3 Vichy,Europe/Paris,metric,https://track.rtrt.me/e/IRM-VICHY703-2024,4861,0,,1544,,"Vichy, France","['46.12686', '3.42999']",FR
1099,IRM-POZNAN703-2024,2024-09-01,Enea IRONMAN 70.3 Poznan | Enea 5i50 Triathlon Poznan,1725166800,/_imgss/events/IRM-POZNAN703-2024/1715909649_double-heer-8640.png,IM 70.3 & 5150 Poznan,Europe/Warsaw,metric,https://track.rtrt.me/e/IRM-POZNAN703-2024,4832,0,,1025,,"Poznań WP, Poland","['52.412082', '16.908015']",PL
1100,IRM-DUISBURG703-2024,2024-09-01,IRONMAN 70.3 Duisburg,1725170400,/_imgss/events/IRM-DUISBURG703-2023/1688422382_703-ironman-duisburg-logo-pos-3-5852.png,IM 70.3 Duisburg,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-DUISBURG703-2024,4831,0,,1936,,"Duisburg NW, Germany","['51.43222', '6.76111']",CH
1101,IRM-KNOKKE-HEIST5150-2024,2024-09-07,5i50 Triathlon Knokke-Heist,1725699600,/_imgss/events/IRM-KNOKKE-HEIST5150-2023/1690854930_se22-5150-knokke-heist-logo-pos-5188.png,5i50 Knokke-Heist,Europe/Brussels,metric,https://track.rtrt.me/e/IRM-KNOKKE-HEIST5150-2024,4835,0,,516,,"Knokke-Heist VWV, Belgium","['51.3464525', '3.2876342']",DK
